nev file, mat file, date-time, duration, mapping
20130304SpankyUtah007.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,10.786833,1D Horiz Brain  Velocity
20130304SpankyUtah008.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,595.777633,1D Horiz Brain  Velocity
20130304SpankyUtah009.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,10.575233,1D Horiz Manual Velocity
20130304SpankyUtah010.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,600.648433,1D Horiz Manual Velocity
20130304SpankyUtah011.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,11.048367,1D Horiz Brain  Velocity
20130304SpankyUtah012.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,600.944133,1D Horiz Brain  Velocity
20130304SpankyUtah013.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,11.235700,1D Horiz Manual Velocity
20130304SpankyUtah014.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,601.977233,1D Horiz Manual Velocity
20130304SpankyUtah015.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,10.808767,1D Horiz Brain  Velocity
20130304SpankyUtah016.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,601.324967,1D Horiz Brain  Velocity
20130304SpankyUtah017.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,11.614233,Multiple
20130304SpankyUtah018.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,180.694900,Multiple
20130304SpankyUtah019.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,11.236167,2D Manual Position
20130304SpankyUtah020.nev,Spanky_2013-03-04-1215.mat,2013-03-04-1215,602.596867,2D Manual Position
20130307SpankyUtah001.nev,Spanky_2013-03-07-1447.mat,2013-03-07-1447,94.816433,2D Manual Position
20130307SpankyUtah002.nev,Spanky_2013-03-07-1447.mat,2013-03-07-1447,427.221867,(waitfile)
20130307SpankyUtah003.nev,Spanky_2013-03-07-1447.mat,2013-03-07-1447,3548.030833,2D Manual Position
20130309SpankyUtah001.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,481.102033,2D Manual Position
20130309SpankyUtah002.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,11.195500,2D Manual Position
20130309SpankyUtah003.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,361.105800,2D Manual Position
20130309SpankyUtah004.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,11.981367,2D Manual Position
20130309SpankyUtah005.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,608.878800,2D Manual Position
20130309SpankyUtah006.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,10.804900,2D Manual Position
20130309SpankyUtah007.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,485.085967,2D Manual Position
20130309SpankyUtah008.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,11.717233,2D Manual Position
20130309SpankyUtah009.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,360.745733,2D Manual Position
20130309SpankyUtah010.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,10.848467,2D Manual Position
20130309SpankyUtah011.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,226.392667,2D Manual Position
20130309SpankyUtah012.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,20.616500,2D Manual Position
20130309SpankyUtah013.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,312.770800,2D Manual Position
20130309SpankyUtah014.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,11.016633,2D Manual Position
20130309SpankyUtah015.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,154.760333,2D Manual Position
20130309SpankyUtah016.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,12.608167,2D Manual Position
20130309SpankyUtah017.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,241.404633,2D Manual Position
20130309SpankyUtah018.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,11.838300,2D Manual Position
20130309SpankyUtah019.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,152.811900,2D Manual Position
20130309SpankyUtah020.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,12.054733,2D Manual Position
20130309SpankyUtah021.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,301.127633,2D Manual Position
20130309SpankyUtah022.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,11.158733,2D Manual Position
20130309SpankyUtah023.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,251.220033,2D Manual Position
20130309SpankyUtah024.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,10.647433,2D Manual Position
20130309SpankyUtah025.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,361.005533,2D Manual Position
20130309SpankyUtah026.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,11.099733,2D Manual Position
20130309SpankyUtah027.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,181.204933,2D Manual Position
20130309SpankyUtah028.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,11.486533,2D Manual Position
20130309SpankyUtah029.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,556.028067,2D Manual Position
20130309SpankyUtah030.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,12.469833,2D Manual Position
20130309SpankyUtah031.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,452.421833,2D Manual Position
20130309SpankyUtah032.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,16.112833,2D Manual Position
20130309SpankyUtah033.nev,Spanky_2013-03-09-1357.mat,2013-03-09-1357,600.820500,2D Manual Position
20130311SpankyUtah001.nev,Spanky_2013-03-11-1345.mat,2013-03-11-1345,420.919033,2D Manual Velocity
20130311SpankyUtah002.nev,Spanky_2013-03-11-1345.mat,2013-03-11-1345,10.788933,2D Manual Position
20130311SpankyUtah003.nev,Spanky_2013-03-11-1345.mat,2013-03-11-1345,450.971833,2D Manual Position
20130311SpankyUtah004.nev,Spanky_2013-03-11-1345.mat,2013-03-11-1345,10.914267,2D Brain  Velocity
20130311SpankyUtah005.nev,Spanky_2013-03-11-1345.mat,2013-03-11-1345,420.871567,2D Brain  Velocity
20130311SpankyUtah006.nev,Spanky_2013-03-11-1345.mat,2013-03-11-1345,10.946467,Multiple
20130311SpankyUtah007.nev,Spanky_2013-03-11-1345.mat,2013-03-11-1345,301.031300,Multiple
20130311SpankyUtah008.nev,Spanky_2013-03-11-1345.mat,2013-03-11-1345,10.827500,2D Manual Position
20130311SpankyUtah009.nev,Spanky_2013-03-11-1345.mat,2013-03-11-1345,609.034667,2D Manual Position
20130314SpankyUtah001.nev,Spanky_2013-03-14-1353.mat,2013-03-14-1353,311.012600,2D Manual Position
20130314SpankyUtah002.nev,Spanky_2013-03-14-1353.mat,2013-03-14-1353,11.027833,Dual Control
20130314SpankyUtah003.nev,Spanky_2013-03-14-1353.mat,2013-03-14-1353,402.078800,Dual Control
20130314SpankyUtah004.nev,Spanky_2013-03-14-1353.mat,2013-03-14-1353,11.218400,1D Vert  Brain  Velocity
20130314SpankyUtah005.nev,Spanky_2013-03-14-1353.mat,2013-03-14-1353,719.833667,1D Vert  Brain  Velocity
20130314SpankyUtah006.nev,Spanky_2013-03-14-1353.mat,2013-03-14-1353,603.278533,1D Vert  Brain  Velocity
20130314SpankyUtah007.nev,Spanky_2013-03-14-1353.mat,2013-03-14-1353,226.694900,1D Vert  Brain  Velocity
20130314SpankyUtah008.nev,Spanky_2013-03-14-1353.mat,2013-03-14-1353,302.402767,2D Manual Position
20130314SpankyUtah009.nev,Spanky_2013-03-14-1353.mat,2013-03-14-1353,340.558000,2D Manual Position
20130314SpankyUtah010.nev,Spanky_2013-03-14-1353.mat,2013-03-14-1353,236.934967,1D Vert  Brain  Velocity
20130314SpankyUtah011.nev,Spanky_2013-03-14-1353.mat,2013-03-14-1353,601.407633,1D Vert  Brain  Velocity
20130314SpankyUtah012.nev,Spanky_2013-03-14-1353.mat,2013-03-14-1353,661.388767,2D Manual Position
20130318SpankyUtah001.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,312.283000,1D Horiz Manual Velocity
20130318SpankyUtah002.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,307.741133,1D Horiz Manual Velocity
20130318SpankyUtah003.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,11.042267,1D Horiz Manual Velocity
20130318SpankyUtah004.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,600.486000,1D Horiz Manual Velocity
20130318SpankyUtah005.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,10.946800,1D Horiz Brain  Velocity
20130318SpankyUtah006.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,603.686167,1D Horiz Brain  Velocity
20130318SpankyUtah007.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,10.987367,1D Horiz Manual Velocity
20130318SpankyUtah008.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,602.090533,1D Horiz Manual Velocity
20130318SpankyUtah009.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,11.327167,Multiple
20130318SpankyUtah010.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,121.386033,Multiple
20130318SpankyUtah011.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,390.842367,1D Horiz Manual Velocity
20130318SpankyUtah012.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,392.757567,1D Horiz Manual Velocity
20130318SpankyUtah013.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,391.208600,1D Horiz Manual Velocity
20130318SpankyUtah014.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,392.009567,1D Horiz Manual Velocity
20130318SpankyUtah015.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,392.021267,1D Horiz Manual Velocity
20130318SpankyUtah016.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,391.620700,1D Horiz Manual Velocity
20130318SpankyUtah017.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,397.623033,1D Horiz Manual Velocity
20130318SpankyUtah018.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,393.609767,1D Horiz Manual Velocity
20130318SpankyUtah019.nev,Spanky_2013-03-18-1318.mat,2013-03-18-1318,1107.131967,1D Horiz Manual Velocity
20130319SpankyUtah001.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,362.012367,1D Horiz Manual Velocity
20130319SpankyUtah002.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,272.694600,Multiple
20130319SpankyUtah003.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,12.565933,1D Horiz Brain  Velocity
20130319SpankyUtah004.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,604.838100,1D Horiz Brain  Velocity
20130319SpankyUtah005.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,12.678333,1D Horiz Manual Velocity
20130319SpankyUtah006.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,601.637000,1D Horiz Manual Velocity
20130319SpankyUtah007.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,11.276967,1D Horiz Brain  Velocity
20130319SpankyUtah008.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,601.488633,1D Horiz Brain  Velocity
20130319SpankyUtah009.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,16.376000,1D Horiz Manual Velocity
20130319SpankyUtah010.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,601.865233,1D Horiz Manual Velocity
20130319SpankyUtah011.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,11.212900,1D Horiz Brain  Velocity
20130319SpankyUtah012.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,603.707233,1D Horiz Brain  Velocity
20130319SpankyUtah013.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,13.904133,1D Horiz Manual Velocity
20130319SpankyUtah014.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,601.531033,1D Horiz Manual Velocity
20130319SpankyUtah015.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,11.334200,1D Horiz Brain  Velocity
20130319SpankyUtah016.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,601.533367,1D Horiz Brain  Velocity
20130319SpankyUtah017.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,12.028600,2D Manual Position
20130319SpankyUtah018.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,601.164600,2D Manual Position
20130319SpankyUtah019.nev,Spanky_2013-03-19-1408.mat,2013-03-19-1408,660.594467,2D Manual Position
20130320SpankyUtah001.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,360.700267,2D Manual Position
20130320SpankyUtah002.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,282.166867,2D Manual Position
20130320SpankyUtah003.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,10.638367,1D Horiz Brain  Velocity
20130320SpankyUtah004.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,601.432967,1D Horiz Brain  Velocity
20130320SpankyUtah005.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,10.834667,1D Horiz Manual Velocity
20130320SpankyUtah006.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,601.074533,1D Horiz Manual Velocity
20130320SpankyUtah007.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,11.468100,1D Horiz Brain  Velocity
20130320SpankyUtah008.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,601.993833,1D Horiz Brain  Velocity
20130320SpankyUtah009.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,15.745400,1D Horiz Manual Velocity
20130320SpankyUtah010.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,601.780033,1D Horiz Manual Velocity
20130320SpankyUtah011.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,16.392667,1D Horiz Brain  Velocity
20130320SpankyUtah012.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,601.322567,1D Horiz Brain  Velocity
20130320SpankyUtah013.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,11.148800,1D Horiz Manual Velocity
20130320SpankyUtah014.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,601.116967,1D Horiz Manual Velocity
20130320SpankyUtah015.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,10.968567,1D Horiz Brain  Velocity
20130320SpankyUtah016.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,601.542733,1D Horiz Brain  Velocity
20130320SpankyUtah017.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,11.001900,2D Manual Position
20130320SpankyUtah018.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,301.003700,2D Manual Position
20130320SpankyUtah019.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,691.104300,2D Manual Position
20130320SpankyUtah020.nev,Spanky_2013-03-20-1330.mat,2013-03-20-1330,619.432967,2D Manual Position
20130321SpankyUtah001.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,361.521233,1D Horiz Manual Velocity
20130321SpankyUtah002.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,242.075633,1D Horiz Manual Velocity
20130321SpankyUtah003.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,601.597767,1D Horiz Manual Velocity
20130321SpankyUtah004.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,11.105733,1D Horiz Manual Velocity
20130321SpankyUtah005.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,601.806000,1D Horiz Manual Velocity
20130321SpankyUtah006.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,11.006033,1D Horiz Manual Velocity
20130321SpankyUtah007.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,613.475900,1D Horiz Manual Velocity
20130321SpankyUtah008.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,10.673167,1D Horiz Manual Velocity
20130321SpankyUtah009.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,600.957733,1D Horiz Manual Velocity
20130321SpankyUtah010.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,10.868933,1D Horiz Manual Velocity
20130321SpankyUtah011.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,601.273100,1D Horiz Manual Velocity
20130321SpankyUtah012.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,11.032300,1D Horiz Manual Velocity
20130321SpankyUtah013.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,601.487900,1D Horiz Manual Velocity
20130321SpankyUtah014.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,10.985900,1D Horiz Manual Velocity
20130321SpankyUtah015.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,601.640067,1D Horiz Manual Velocity
20130321SpankyUtah016.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,11.367233,1D Horiz Manual Velocity
20130321SpankyUtah017.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,601.254467,1D Horiz Manual Velocity
20130321SpankyUtah018.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,10.967367,1D Horiz Manual Velocity
20130321SpankyUtah019.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,595.701633,1D Horiz Manual Velocity
20130321SpankyUtah020.nev,Spanky_2013-03-21-1250.mat,2013-03-21-1250,11.318533,1D Horiz Manual Velocity
,Spanky_2013-03-21-1308.mat,2013-03-21-1308,0.000000,
,Spanky_2013-03-21-1308.mat,2013-03-21-1308,0.000000,
20130321SpankyUtah003.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,601.597767,1D Horiz Brain  Velocity
20130321SpankyUtah004.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,11.105733,1D Horiz Manual Velocity
20130321SpankyUtah005.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,601.806000,1D Horiz Manual Velocity
20130321SpankyUtah006.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,11.006033,1D Horiz Brain  Velocity
20130321SpankyUtah007.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,613.475900,1D Horiz Brain  Velocity
20130321SpankyUtah008.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,10.673167,1D Horiz Manual Velocity
20130321SpankyUtah009.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,600.957733,1D Horiz Manual Velocity
20130321SpankyUtah010.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,10.868933,1D Horiz Brain  Velocity
20130321SpankyUtah011.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,601.273100,1D Horiz Brain  Velocity
20130321SpankyUtah012.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,11.032300,1D Horiz Manual Velocity
20130321SpankyUtah013.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,601.487900,1D Horiz Manual Velocity
20130321SpankyUtah014.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,10.985900,1D Horiz Brain  Velocity
20130321SpankyUtah015.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,601.640067,1D Horiz Brain  Velocity
20130321SpankyUtah016.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,11.367233,1D Horiz Manual Velocity
20130321SpankyUtah017.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,601.254467,1D Horiz Manual Velocity
20130321SpankyUtah018.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,10.967367,2D Manual Position
20130321SpankyUtah019.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,595.701633,2D Manual Position
20130321SpankyUtah020.nev,Spanky_2013-03-21-1308.mat,2013-03-21-1308,11.318533,1D Horiz Brain  Velocity
20130322SpankyUtah001.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,361.251833,1D Horiz Manual Velocity
20130322SpankyUtah002.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,235.893333,1D Horiz Manual Velocity
20130322SpankyUtah003.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,11.265067,1D Horiz Brain  Velocity
20130322SpankyUtah004.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,601.725000,1D Horiz Brain  Velocity
20130322SpankyUtah005.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,11.052033,1D Horiz Manual Velocity
20130322SpankyUtah006.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,604.305900,1D Horiz Manual Velocity
20130322SpankyUtah007.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,11.478300,1D Horiz Brain  Velocity
20130322SpankyUtah008.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,601.651333,1D Horiz Brain  Velocity
20130322SpankyUtah009.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,11.247533,1D Horiz Manual Velocity
20130322SpankyUtah010.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,601.947833,1D Horiz Manual Velocity
20130322SpankyUtah011.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,10.882500,1D Horiz Brain  Velocity
20130322SpankyUtah012.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,601.229433,1D Horiz Brain  Velocity
20130322SpankyUtah013.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,12.436500,1D Horiz Manual Velocity
20130322SpankyUtah014.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,601.542600,1D Horiz Manual Velocity
20130322SpankyUtah015.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,10.647733,1D Horiz Brain  Velocity
20130322SpankyUtah016.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,600.487500,1D Horiz Brain  Velocity
20130322SpankyUtah017.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,12.158500,2D Manual Position
20130322SpankyUtah018.nev,Spanky_2013-03-22-1246.mat,2013-03-22-1246,600.171933,2D Manual Position
20130325SpankyUtah001.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,361.078467,1D Horiz Manual Velocity
20130325SpankyUtah002.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,241.090100,1D Horiz Manual Velocity
20130325SpankyUtah003.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,11.107033,1D Horiz Brain  Velocity
20130325SpankyUtah004.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,605.629733,1D Horiz Brain  Velocity
20130325SpankyUtah005.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,10.927033,1D Horiz Manual Velocity
20130325SpankyUtah006.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,601.447067,1D Horiz Manual Velocity
20130325SpankyUtah007.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,11.447233,1D Horiz Brain  Velocity
20130325SpankyUtah008.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,600.422867,1D Horiz Brain  Velocity
20130325SpankyUtah009.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,11.309867,1D Horiz Manual Velocity
20130325SpankyUtah010.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,600.637633,1D Horiz Manual Velocity
20130325SpankyUtah011.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,11.347233,1D Horiz Brain  Velocity
20130325SpankyUtah012.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,603.377733,1D Horiz Brain  Velocity
20130325SpankyUtah013.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,11.347067,1D Horiz Manual Velocity
20130325SpankyUtah014.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,600.551200,1D Horiz Manual Velocity
20130325SpankyUtah015.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,608.197533,1D Horiz Brain  Velocity
20130325SpankyUtah016.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,11.363467,2D Manual Position
20130325SpankyUtah017.nev,Spanky_2013-03-25-1257.mat,2013-03-25-1257,608.999067,2D Manual Position
20130326SpankyUtah001.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,374.852167,1D Horiz Manual Velocity
20130326SpankyUtah002.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,240.096700,1D Horiz Manual Velocity
20130326SpankyUtah003.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,11.097300,1D Horiz Brain  Velocity
20130326SpankyUtah004.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,603.388900,1D Horiz Brain  Velocity
20130326SpankyUtah005.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,10.758600,1D Horiz Manual Velocity
20130326SpankyUtah006.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,603.180367,1D Horiz Manual Velocity
20130326SpankyUtah007.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,11.865500,1D Horiz Brain  Velocity
20130326SpankyUtah008.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,602.526800,1D Horiz Brain  Velocity
20130326SpankyUtah009.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,11.018100,1D Horiz Manual Velocity
20130326SpankyUtah010.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,602.209067,1D Horiz Manual Velocity
20130326SpankyUtah011.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,10.787733,1D Horiz Brain  Velocity
20130326SpankyUtah012.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,601.502033,1D Horiz Brain  Velocity
20130326SpankyUtah013.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,14.617233,1D Horiz Manual Velocity
20130326SpankyUtah014.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,601.247767,1D Horiz Manual Velocity
20130326SpankyUtah015.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,11.238333,1D Horiz Brain  Velocity
20130326SpankyUtah016.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,601.579767,1D Horiz Brain  Velocity
20130326SpankyUtah017.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,10.907333,2D Manual Position
20130326SpankyUtah018.nev,Spanky_2013-03-26-1250.mat,2013-03-26-1250,483.918400,2D Manual Position
20130401SpankyUtah001.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,402.288367,1D Horiz Manual Velocity
20130401SpankyUtah002.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,296.706900,1D Horiz Manual Velocity
20130401SpankyUtah003.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,10.774133,1D Horiz Brain  Velocity
20130401SpankyUtah004.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,600.863900,1D Horiz Brain  Velocity
20130401SpankyUtah005.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,10.771900,Multiple
20130401SpankyUtah006.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,302.578033,1D Horiz Manual Velocity
20130401SpankyUtah007.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,11.328367,1D Horiz Brain  Velocity
20130401SpankyUtah008.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,887.288700,1D Horiz Brain  Velocity
20130401SpankyUtah009.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,11.009900,Multiple
20130401SpankyUtah010.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,340.922567,1D Horiz Manual Velocity
20130401SpankyUtah011.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,11.706767,1D Horiz Brain  Velocity
